1094.86073	150.28571	176.2	223.05714	145.65714	146.14286	221.68571	242.31429	231.88571	389.28571	99.34286	135.25714	136.42857	142.22857	171.6	153.22857	278.08571	332.11429	493	615.08571	784.6	1161.14286	151.66406
1096.61745	141.74286	163.82857	204.42857	145.57143	128.48571	214.05714	229.82857	202.6	343.2	95.31429	123.62857	122.51429	144.34286	151.68571	145.34286	245.71429	300.62857	433.48571	541.94286	661.51429	1025.42857	94.78317
1098.37364	140.08571	160.02857	188.94286	139.11429	115.14286	210.54286	202.37143	189.77143	320.74286	101	124.48571	124.14286	123.22857	158.8	151.45714	241.77143	272.48571	379.91429	488.91429	603.51429	925	43.8623
1100.1293	132.31429	144.4	173.28571	138.51429	115.57143	216.17143	187.25714	190.4	307.2	111.6	128.62857	131.74286	117.8	160.45714	146.17143	226.31429	246.68571	364.34286	464.28571	568.42857	858.48571	30.9529
1101.88444	128.42857	134.8	155.14286	133.71429	115.97143	193.74286	172.37143	183.17143	282.45714	105.17143	133.8	129.94286	117.14286	151	137.74286	211.74286	251.91429	356.48571	450.22857	518.22857	800.51429	25.76356
1103.63904	118.82857	133.54286	156.68571	130.85714	114.28571	186.37143	171.68571	173.62857	272.91429	101.34286	127.54286	113.71429	116.91429	132.8	126.25714	196.71429	243.48571	341.65714	428	476	758.31429	13.60288
1105.39235	105.77143	137.77143	161.02857	135.62857	128.85714	176.4	181.97143	172.82857	264.6	97.45714	122.37143	111.4	115.68571	133.71429	133.85714	195	232.48571	313.37143	414.25714	487.31429	745.2	-12.02055
1107.14589	98.2	126.51429	154.77143	142.08571	133.62857	192.88571	193.94286	172.11429	260.28571	89.74286	101.08571	120.65714	118.68571	145.37143	136.97143	203.05714	215.42857	308.97143	390.88571	503.22857	739.4	-13.76956
1108.89891	105.97143	127.97143	153.45714	138.28571	134.02857	191.48571	191.8	154.42857	262.68571	88.82857	100	121.62857	120.68571	131.2	130.4	206.34286	232.54286	324.65714	376.97143	515.08571	755.45714	4.55016
1110.6514	114.14286	128.42857	150.11429	140.45714	108.02857	201.34286	173.57143	151.17143	272.57143	87.97143	98.31429	115.54286	112.08571	124.62857	121.6	211.6	227.8	336.71429	393.17143	492.97143	745.65714	19.21863
1112.40337	115.65714	147.2	143.68571	132.14286	107.34286	204.48571	168.88571	163.28571	262.14286	88.17143	103.71429	117.02857	110.51429	129.14286	120.37143	211.28571	226.74286	332.94286	404.45714	459.8	742.65714	18.03016
1114.15481	118.34286	134.37143	156.22857	116.82857	121.91429	205	174.08571	175.11429	245.8	83.65714	108.85714	118.45714	108.28571	137.57143	135.2	214.42857	214.91429	331.85714	393.02857	441.17143	708.68571	19.49334
1115.90495	116.45714	136.54286	149.71429	121.88571	136.91429	197.14286	175.25714	166.42857	252.51429	77.4	125.62857	115.94286	100.34286	136.4	142.82857	199.14286	225.25714	329	381.17143	479.48571	684.48571	19.14535
1117.65533	102.71429	127.2	139.8	131.17143	124.14286	202.42857	181.8	177.14286	262.37143	77.05714	127.42857	114.37143	104	133.88571	139	197.08571	224.28571	313.71429	397.22857	501.8	668.85714	6.32335
1119.40519	94.02857	130.85714	132.65714	124.77143	113.4	194.88571	176.34286	178.02857	289.02857	82.51429	117.82857	107.71429	105.74286	135.11429	135.54286	193.31429	228.31429	303.57143	385.74286	480.34286	679.68571	-1.40693
1121.15375	106.97143	117.68571	141.11429	117.85714	116.51429	190.74286	170.88571	168.94286	285.48571	93.91429	108.62857	113.34286	106.25714	139.74286	135.71429	202.2	224.85714	302.82857	382.2	448.6	681.37143	0.20597
1122.90255	112.97143	115.14286	141.25714	127.05714	119.74286	188	168.17143	152.02857	265.54286	98.8	104.4	112.97143	100.45714	144.2	130.05714	199.31429	218.88571	305.28571	364.45714	444.22857	678.48571	4.95636
1124.65083	112.85714	107.91429	140.74286	126.17143	127.4	195.62857	173.22857	150.94286	252.2	102.05714	95.4	125.65714	92.71429	140.82857	123.97143	197.77143	201.8	310.88571	380.22857	454.45714	664.51429	12.7814
1126.39781	118	108.51429	132.48571	118.2	118.65714	189.57143	165.77143	148.88571	260.68571	93.65714	105.68571	117.62857	97.54286	124.4	127.25714	187.31429	194.8	313.48571	373.22857	450.05714	661.6	17.53255
1128.14504	129.14286	111.94286	132.37143	119.31429	115.94286	181.08571	166.4	152.62857	256.02857	90.54286	115.94286	112.62857	104.17143	121	129.6	188.17143	207.37143	328.82857	374.85714	459.62857	666.22857	34.94696
1129.89098	123.6	117.02857	145.17143	117.54286	111.51429	186.91429	165.77143	162.74286	260.11429	89.05714	117.02857	104.48571	114.42857	114.8	130.65714	189.77143	231.82857	321.54286	370.82857	453.77143	700.37143	29.68757
1131.63716	121.51429	118.42857	153.17143	124.82857	121.48571	204.77143	175.51429	167.28571	264.45714	84.8	104.42857	114.17143	114.48571	129.08571	130.31429	188.91429	248.71429	306.97143	398.11429	452.34286	697.8	16.89016
1133.38204	115.54286	125.77143	154.6	128.94286	116.37143	220.54286	177.65714	163.34286	279.57143	83	102.74286	118.94286	115.22857	128.82857	136	201.11429	256.08571	290.05714	405.42857	464.74286	707.65714	1.4288
1135.12717	113.48571	117.57143	150.88571	131.45714	126.28571	199.54286	172.37143	160.71429	270.37143	92.8	109.45714	111.37143	105.91429	135.74286	144.08571	192.91429	263.31429	297.68571	396.88571	472.97143	684.51429	10.26069
